,date,y,y_p,ln_y_p_over_y,log_y,d4_log_y,rr_ma4_l1,rr_ma4_l5,rr_ma4_l9,u_ma4_l1,u_ma4_l2,u_ma4_l3,u_ma4_l4,u_ma4_l5,d_u,d4_u,d4_u_l1,d4_u_ma4_l1,cci_cs_ma4_l1,cci_fs_ma4_l1,cci_es_ma4_l1,t_bill_d4,t_bill_d4_l1,stock_log_ma4_l1,oil_log_ma4_l1,oil_log_ma4_l5,fx_log_ma4_l1,fx_log_ma4_l5,log_work_age_pop_share,covid19,trend,splittrend_pdv
107,2006-12-31 23:59:59.999999999,97.89941425974551,99.43901060524672,0.015603931015252037,4.5839405664720445,0.03399404117285343,0.8504021882873136,0.2144599467349878,-0.12680589958571353,8.625,8.65,8.6,8.5,8.475,0.20000000000000107,-0.6999999999999993,-0.09999999999999964,0.15000000000000036,-10.366666666666667,-3.1416666666666657,-20.26666666666667,1.1772,1.017766666,4.527174466852994,4.162237469233653,3.928835995560383,4.65191184082235,4.660595071212937,4.1758847662227865,0.0,107.0,8.236958621950663
108,2007-03-31 23:59:59.999999999,98.11149262775199,99.5477102016789,0.014532516877487467,4.586104511878264,0.0388296419218781,1.2439186773735955,0.3700933026898445,-0.1046820640562024,8.45,8.625,8.65,8.6,8.5,0.1999999999999993,-0.5999999999999996,-0.6999999999999993,-0.05000000000000071,-9.058333333333334,-2.2333333333333325,-16.975,1.2138333339999998,1.1772,4.572304957526134,4.174250761833783,3.9920982213811484,4.653948123158641,4.6558954170102504,4.175871026602987,0.0,108.0,8.805758714227125
109,2007-06-30 23:59:59.999999999,98.52555039385983,99.65433915863927,0.011391680298616258,4.590315909402534,0.03377431711860446,1.688354593972119,0.46797846849516156,-0.07251778329523673,8.3,8.45,8.625,8.65,8.6,-1.0,-0.8000000000000007,-0.5999999999999996,-0.29999999999999893,-8.2,-1.7249999999999992,-14.475000000000001,1.237533333,1.2138333339999998,4.605105364265779,4.157552323790352,4.056669831607958,4.655720644692469,4.651648173966905,4.175472801917619,0.0,109.0,9.404495653465503
110,2007-09-30 23:59:59.999999999,98.57604524338518,99.74502279255375,0.011788874466893695,4.590828283241688,0.020179708934723095,2.1833326001733155,0.572078284443972,0.10465008729068914,8.100000000000001,8.3,8.45,8.625,8.65,-0.2999999999999998,-0.8999999999999995,-0.8000000000000007,-0.5499999999999989,-6.308333333333334,-0.39999999999999936,-9.15,0.9552,1.237533333,4.650959539135519,4.154113148037978,4.13111181136756,4.6572932005705745,4.6509436471165255,4.175070039865633,0.0,110.0,10.034745063190112
111,2007-12-31 23:59:59.999999999,98.88911331044234,99.83876218802028,0.009557351768903821,4.593999154818831,0.010058588346786301,2.533949573804523,0.8504021882873136,0.2144599467349878,7.875,8.100000000000001,8.3,8.45,8.625,0.20000000000000018,-0.9000000000000004,-0.8999999999999995,-0.75,-5.191666666666666,-0.06666666666666599,-5.975000000000001,0.49303333400000016,0.9552,4.684256396900882,4.172566601855531,4.162237469233653,4.659092621162212,4.65191184082235,4.1746671155310136,0.0,111.0,10.698165494479174
112,2008-03-31 23:59:59.999999999,99.06079579882852,99.92001740681889,0.008636279393822832,4.595733760631039,0.009629248752775155,2.368642478565186,1.2439186773735955,0.3700933026898445,7.65,7.875,8.100000000000001,8.3,8.45,-0.20000000000000018,-1.2999999999999998,-0.9000000000000004,-0.7999999999999989,-5.775,-0.9083333333333325,-7.533333333333335,0.21466666600000028,0.49303333400000016,4.696022344058026,4.2712374349817495,4.174250761833783,4.663248581429832,4.653948123158641,4.174268411034182,0.0,112.0,11.396502790572924
113,2008-06-30 23:59:59.999999999,98.404362754999,99.99063478080348,0.01599138939408462,4.589085140016401,-0.0012307693861330904,2.0212632421643395,1.688354593972119,0.46797846849516156,7.325,7.65,7.875,8.100000000000001,8.3,-0.5,-0.7999999999999998,-1.2999999999999998,-0.9750000000000005,-7.741666666666667,-2.8249999999999993,-11.475000000000001,0.10899999999999999,0.21466666600000028,4.659074249351725,4.400663345309605,4.157552323790352,4.668925927502702,4.655720644692469,4.173653590939677,0.0,113.0,12.131594681197923
114,2008-09-30 23:59:59.999999999,97.74792971116948,100.1071992256373,0.0238495848552569,4.582392019215812,-0.008436264025876383,1.5035784438878153,2.1833326001733155,0.572078284443972,7.125,7.325,7.65,7.875,8.100000000000001,0.0,-0.5,-0.7999999999999998,-0.9750000000000014,-11.483333333333334,-6.199999999999999,-19.833333333333336,0.24580000000000046,0.10899999999999999,4.60630336511073,4.543416812789205,4.154113148037978,4.675618071599262,4.6572932005705745,4.173031630084854,0.0,114.0,12.905375618697922
115,2008-12-31 23:59:59.999999999,98.72752979196123,100.27181548741595,0.015520821881814584,4.5923638314780995,-0.0016353233407313539,1.0697381947515405,2.533949573804523,0.8504021882873136,7.0,7.125,7.325,7.65,7.875,1.0,0.2999999999999998,-0.5,-0.875,-15.008333333333335,-8.666666666666666,-27.675000000000004,-1.5499333339999999,0.24580000000000046,4.534454620941526,4.649118373623843,4.172566601855531,4.6794884319922865,4.659092621162212,4.172409282153967,0.0,115.0,13.719881868697923
116,2009-03-31 23:59:59.999999999,99.04059785901838,100.39518384813738,0.013584391007939622,4.595529845459043,-0.00020391517199591647,0.872700697220069,2.368642478565186,1.2439186773735955,7.075,7.0,7.125,7.325,7.65,0.8999999999999995,1.3999999999999995,0.2999999999999998,-0.5750000000000002,-17.25,-10.066666666666666,-33.56666666666667,-2.819633333,-1.5499333339999999,4.398032297022431,4.528481346648728,4.2712374349817495,4.677430871599201,4.663248581429832,4.171800088517343,0.0,116.0,14.577256868697923
117,2009-06-30 23:59:59.999999999,99.72732781256312,100.51311406526148,0.007848467361796452,4.602439739836045,0.013354599819644264,0.7036208025672397,2.0212632421643395,1.688354593972119,7.425,7.075,7.0,7.125,7.325,-0.09999999999999964,1.7999999999999998,1.3999999999999995,0.09999999999999964,-18.441666666666666,-10.950000000000001,-37.91666666666667,-3.2925000000000004,-2.819633333,4.2686531597676804,4.333464370203999,4.400663345309605,4.675159754962864,4.668925927502702,4.171240554115034,0.0,117.0,15.479756868697923
118,2009-09-30 23:59:59.999999999,100.21207836800647,100.59656140267995,0.003829352212621373,4.607288723980965,0.024896704765152933,0.7600820081013482,1.5035784438878153,2.1833326001733155,7.875,7.425,7.075,7.0,7.125,-0.1999999999999993,1.6000000000000005,1.7999999999999998,0.75,-17.71666666666667,-10.225,-37.05,-3.8372666660000005,-3.2925000000000004,4.160943683810972,4.151794249828276,4.543416812789205,4.671513325867143,4.675618071599262,4.1706745525452495,0.0,118.0,16.429756868697922
119,2009-12-31 23:59:59.999999999,100.39385982629771,100.65340090425043,0.0025818926474139303,4.609101048278868,0.01673721680076845,0.7098837698521376,1.0697381947515405,2.533949573804523,8.274999999999999,7.875,7.425,7.075,7.0,1.1999999999999993,1.7999999999999998,1.6000000000000005,1.2749999999999986,-16.508333333333333,-9.291666666666666,-34.78333333333333,-1.937433333,-3.8372666660000005,4.110359202372457,4.022487405792617,4.649118373623843,4.671087094731178,4.6794884319922865,4.170108230436254,0.0,119.0,17.429756868697922
120,2010-03-31 23:59:59.999999999,100.55544334477884,100.7084457054283,0.0015204157173522859,4.610709250454807,0.015179404995763868,0.5293735051350751,0.872700697220069,2.368642478565186,8.725,8.274999999999999,7.875,7.425,7.075,-0.09999999999999964,0.8000000000000007,1.7999999999999998,1.6499999999999995,-14.241666666666665,-7.816666666666666,-28.500000000000004,-0.7527,-1.937433333,4.148267016244294,4.100340003453461,4.528481346648728,4.675285862938022,4.677430871599201,4.169553909165915,1.0,120.0,17.429756868697922
121,2010-06-30 23:59:59.999999999,100.78771965259544,100.74651807701309,-0.00040887917229870396,4.613016519372232,0.010576779536187075,0.1800718553434777,0.7036208025672397,2.0212632421643395,8.925,8.725,8.274999999999999,7.875,7.425,-0.8000000000000007,0.09999999999999964,0.8000000000000007,1.5000000000000009,-12.108333333333334,-6.333333333333332,-22.21666666666667,-0.488466666,-0.7527,4.221270705625419,4.235346872696202,4.333464370203999,4.674847938586936,4.675159754962864,4.16845368398324,1.0,121.0,17.429756868697922
122,2010-09-30 23:59:59.999999999,101.36336093718442,100.75900667002549,-0.005980100820794476,4.618711693880523,0.011422969899558488,-0.3561591325485336,0.7600820081013482,1.5035784438878153,8.95,8.925,8.725,8.274999999999999,7.875,-0.29999999999999893,0.0,0.09999999999999964,1.0749999999999993,-11.908333333333333,-6.324999999999999,-22.35,-0.02350000000000002,-0.488466666,4.2657907422092975,4.308057639172599,4.151794249828276,4.668758818007423,4.671513325867143,4.1673401365267715,1.0,122.0,17.429756868697922
123,2010-12-31 23:59:59.999999999,101.25227226822865,100.75808034863836,-0.004892748307788963,4.617615147890172,0.008514099611304005,-0.8218717401815123,0.7098837698521376,1.0697381947515405,8.95,8.95,8.925,8.725,8.274999999999999,0.7999999999999989,-0.40000000000000036,0.0,0.6750000000000007,-11.95,-6.974999999999999,-21.96666666666667,0.18079999999999996,-0.02350000000000002,4.280108133659424,4.337812753689684,4.022487405792617,4.660358841724287,4.671087094731178,4.166225347699911,1.0,123.0,17.429756868697922
124,2011-03-31 23:59:59.999999999,101.00989699050697,100.7820768138099,-0.002257971605073017,4.615218502045572,0.004509251590764762,-1.1003420877815862,0.5293735051350751,0.872700697220069,8.85,8.95,8.95,8.925,8.725,0.09999999999999964,-0.20000000000000107,-0.40000000000000036,0.125,-12.491666666666667,-7.383333333333333,-23.650000000000002,0.3287,0.18079999999999996,4.288561899487914,4.374597580713733,4.100340003453461,4.652153146020352,4.675285862938022,4.165133589566867,1.0,124.0,17.429756868697922
125,2011-06-30 23:59:59.999999999,100.8988083215512,100.8140575691655,-0.0008403108745547172,4.614118116799742,0.001101597427509482,-1.1386692296787655,0.1800718553434777,0.7036208025672397,8.8,8.85,8.95,8.95,8.925,-0.7999999999999989,-0.1999999999999993,-0.20000000000000107,-0.125,-13.641666666666667,-8.524999999999999,-26.883333333333333,0.7533,0.3287,4.304482745095935,4.454488058140797,4.235346872696202,4.646156818961509,4.674847938586936,4.1635143270190635,1.0,125.0,17.429756868697922
126,2011-09-30 23:59:59.999999999,100.83821450212078,100.86242525657423,0.00024006621494798708,4.613517395916639,-0.0051942979638841535,-1.0595036434758094,-0.3561591325485336,0.7600820081013482,8.75,8.8,8.85,8.95,8.95,-0.09999999999999964,0.0,-0.1999999999999993,-0.1999999999999993,-14.083333333333334,-8.98333333333333,-26.9,0.385366666,0.7533,4.326330087364793,4.5549930902969376,4.308057639172599,4.647143641405361,4.668758818007423,4.161874600632563,1.0,126.0,17.429756868697922
127,2011-12-31 23:59:59.999999999,100.66653201373461,100.92420901951769,0.002556438304626596,4.611813391093958,-0.005801756796214086,-1.0685549479998113,-0.8218717401815123,0.7098837698521376,8.75,8.75,8.8,8.85,8.95,1.0,0.20000000000000107,0.0,-0.1999999999999993,-15.025,-9.249999999999998,-29.55,-0.19896666699999999,0.385366666,4.3125327969606255,4.652224872252866,4.337812753689684,4.646959083293273,4.660358841724287,4.160232181126858,1.0,127.0,17.429756868697922
128,2012-03-31 23:59:59.999999999,100.51504746515856,101.00894018680172,0.004901587312107658,4.610307442312787,-0.004911059732784828,-1.2302550782428119,-1.1003420877815862,0.5293735051350751,8.8,8.75,8.75,8.8,8.85,0.29999999999999893,0.40000000000000036,0.20000000000000107,-0.049999999999998934,-16.741666666666667,-10.908333333333331,-34.458333333333336,-0.5238,-0.19896666699999999,4.263821008361874,4.711049507517395,4.374597580713733,4.644649449877532,4.652153146020352,4.158604955952968,1.0,128.0,17.429756868697922
129,2012-06-30 23:59:59.999999999,100.51504746515856,101.09152504339102,0.005718852735934199,4.610307442312787,-0.0038106744869548237,-1.4293698090309865,-1.1386692296787655,0.1800718553434777,8.9,8.8,8.75,8.75,8.8,-0.5999999999999996,0.5999999999999996,0.40000000000000036,0.09999999999999964,-17.05,-11.433333333333334,-34.825,-0.927333334,-0.5238,4.227127229496207,4.741361818425613,4.454488058140797,4.641259457984933,4.646156818961509,4.157216841124451,1.0,129.0,17.429756868697922
130,2012-09-30 23:59:59.999999999,100.38376085639266,101.17320499812652,0.007833499331745486,4.6090004497173425,-0.004516946199296434,-1.6074902971570992,-1.0595036434758094,-0.3561591325485336,9.05,8.9,8.8,8.75,8.75,-0.09999999999999964,0.5999999999999996,0.5999999999999996,0.3000000000000007,-16.133333333333333,-10.783333333333333,-33.016666666666666,-0.767166666,-0.927333334,4.174200708166251,4.7212919623455925,4.5549930902969376,4.634562341480392,4.647143641405361,4.155811510803202,1.0,130.0,17.429756868697922
131,2012-12-31 23:59:59.999999999,99.26277519692992,101.28012377477002,0.02011955186652603,4.597770628633352,-0.014042762460605651,-1.7904159420774808,-1.0685549479998113,-0.8218717401815123,9.2,9.05,8.9,8.8,8.75,1.1999999999999993,0.7999999999999989,0.5999999999999996,0.4499999999999993,-15.958333333333334,-10.916666666666664,-32.93333333333334,-0.3578,-0.767166666,4.177937682929121,4.71293368006418,4.652224872252866,4.627446219661761,4.646959083293273,4.154404202748948,1.0,131.0,17.429756868697922
132,2013-03-31 23:59:59.999999999,98.86891537063221,101.4696181659807,0.025964539668888342,4.593794885591279,-0.016512556721507643,-1.7067973437743187,-1.2302550782428119,-1.1003420877815862,9.4,9.2,9.05,8.9,8.8,0.40000000000000036,0.9000000000000004,0.7999999999999989,0.5999999999999996,-16.025000000000002,-11.408333333333331,-31.958333333333336,-0.098666667,-0.3578,4.211939801096984,4.714505558581462,4.711049507517395,4.622770146118801,4.644649449877532,4.153025569284266,1.0,132.0,17.429756868697922
133,2013-06-30 23:59:59.999999999,98.94970712987276,101.68503421867806,0.027268423802216724,4.594611712265243,-0.01569573004754421,-1.47448802162794,-1.4293698090309865,-1.1386692296787655,9.625,9.4,9.2,9.05,8.9,-0.8000000000000007,0.6999999999999993,0.9000000000000004,0.7249999999999996,-16.78333333333333,-12.183333333333334,-33.78333333333333,-0.054,-0.098666667,4.238719946815705,4.701521906531629,4.741361818425613,4.622867643682597,4.641259457984933,4.151613325911288,1.0,133.0,17.429756868697922
134,2013-09-30 23:59:59.999999999,98.69723288224603,101.90440055259234,0.03197821390139399,4.592056910405559,-0.016943539311783162,-1.2443337077649637,-1.6074902971570992,-1.0595036434758094,9.799999999999999,9.625,9.4,9.2,9.05,-0.29999999999999893,0.5,0.6999999999999993,0.7499999999999982,-18.983333333333334,-14.266666666666666,-38.641666666666666,0.059066666000000004,-0.054,4.28864566892641,4.687932850770435,4.7212919623455925,4.624550713703179,4.634562341480392,4.150183533064706,1.0,134.0,17.429756868697922
135,2013-12-31 23:59:59.999999999,98.49525348414463,102.15447911616027,0.03647780968413983,4.590008359038738,-0.007762269594613791,-0.9967765470177664,-1.7904159420774808,-1.0685549479998113,9.925,9.799999999999999,9.625,9.4,9.2,0.6999999999999993,0.0,0.5,0.7250000000000014,-18.983333333333334,-14.899999999999999,-37.15,0.068533334,0.059066666000000004,4.334108736334873,4.689426071309126,4.71293368006418,4.629611466312335,4.627446219661761,4.148751692983069,1.0,135.0,17.429756868697922
136,2014-03-31 23:59:59.999999999,99.12138961825895,102.43689364558789,0.03290168044713848,4.596345256777284,0.002550371186004874,-0.7570107616463706,-1.7067973437743187,-1.2302550782428119,9.924999999999999,9.925,9.799999999999999,9.625,9.4,0.5999999999999996,0.1999999999999993,0.0,0.5249999999999986,-18.474999999999998,-14.258333333333333,-35.141666666666666,0.12846666699999998,0.068533334,4.382703556142138,4.687427246269852,4.714505558581462,4.633876309134759,4.622770146118801,4.147348993258909,1.0,136.0,17.429756868697922
137,2014-06-30 23:59:59.999999999,99.42435871541103,102.70223650681403,0.03243675264424262,4.599397141139949,0.004785428874706454,-0.6438237611065128,-1.47448802162794,-1.4293698090309865,9.975,9.924999999999999,9.925,9.799999999999999,9.625,-0.7999999999999989,0.20000000000000107,0.1999999999999993,0.34999999999999964,-17.591666666666665,-13.333333333333332,-31.825,0.1078,0.12846666699999998,4.421366486124356,4.677622067981532,4.701521906531629,4.6362371054116105,4.622867643682597,4.145918871786778,1.0,137.0,17.429756868697922
138,2014-09-30 23:59:59.999999999,99.93940618056958,102.9677153051744,0.029851431317780452,4.604564064139047,0.012507153733487542,-0.6027262033752312,-1.2443337077649637,-1.6074902971570992,10.025,9.975,9.924999999999999,9.925,9.799999999999999,0.0,0.5,0.20000000000000107,0.22500000000000142,-16.541666666666664,-12.908333333333331,-27.966666666666665,-0.0633,0.1078,4.464880363297152,4.694406788184361,4.687932850770435,4.637183417546221,4.624550713703179,4.1444709526104795,1.0,138.0,17.429756868697922
139,2014-12-31 23:59:59.999999999,99.82831751161382,103.22335087885341,0.0334432099871762,4.60345188567144,0.013443526632701541,-0.4875307351154712,-0.9967765470177664,-1.7904159420774808,10.15,10.025,9.975,9.924999999999999,9.925,0.9000000000000004,0.7000000000000011,0.5,0.22499999999999964,-16.525,-12.466666666666665,-28.65833333333333,-0.116066667,-0.0633,4.4879947046129445,4.674483633603956,4.689426071309126,4.635306794114637,4.629611466312335,4.1430209339239505,1.0,139.0,17.429756868697922
140,2015-03-31 23:59:59.999999999,100.0,103.49907153043864,0.034392455956695045,4.605170185988092,0.008824929210807575,-0.44473287722925914,-0.7570107616463706,-1.7067973437743187,10.325,10.15,10.025,9.975,9.924999999999999,0.0,0.10000000000000142,0.7000000000000011,0.40000000000000036,-16.349999999999998,-12.108333333333333,-29.066666666666666,-0.27159999999999995,-0.116066667,4.4901794541837825,4.585172056361088,4.687427246269852,4.631263491586017,4.633876309134759,4.141600399981521,1.0,140.0,17.429756868697922
141,2015-06-30 23:59:59.999999999,99.77782266208847,103.77728942730708,0.03930121434032774,4.602945940808636,0.0035487996686871526,-0.2640779550535405,-0.6438237611065128,-1.47448802162794,10.350000000000001,10.325,10.15,10.025,9.975,-0.7000000000000011,0.1999999999999993,0.10000000000000142,0.3750000000000018,-15.366666666666665,-11.599999999999998,-26.775000000000002,-0.3099,-0.27159999999999995,4.515425048156951,4.411113655670305,4.677622067981532,4.620996963448218,4.6362371054116105,4.140527719738881,1.0,141.0,17.429756868697922
142,2015-09-30 23:59:59.999999999,100.16158351848112,104.08482236299649,0.03842144924911306,4.6067847171158025,0.002220652976755666,-0.20920640040893723,-0.6027262033752312,-1.2443337077649637,10.4,10.350000000000001,10.325,10.15,10.025,-0.09999999999999964,0.09999999999999964,0.1999999999999993,0.375,-13.933333333333334,-10.249999999999998,-23.875,-0.1914,-0.3099,4.546857811792982,4.267220282692681,4.694406788184361,4.609710396265166,4.637183417546221,4.139442080856882,1.0,142.0,17.429756868697922
143,2015-12-31 23:59:59.999999999,100.45445364572814,104.3826215484193,0.0383587741091711,4.609704427219137,0.006252541547697277,-0.16642749921366717,-0.4875307351154712,-0.9967765470177664,10.425,10.4,10.350000000000001,10.325,10.15,0.5999999999999996,-0.20000000000000107,0.09999999999999964,0.27500000000000036,-12.566666666666666,-8.933333333333332,-20.575000000000003,-0.252566667,-0.1914,4.572841326755492,4.090580165571524,4.674483633603956,4.601554796711338,4.635306794114637,4.1383552620820465,1.0,143.0,17.429756868697922
